Straße,Hausnummer,Postleitzahl,Ort,Bundesland,latitude,longitude,commissioning_date
Am Hoptbühl,2,78048,Villingen-Schwenningen,Baden-Württemberg,48.060014,8.467894,2016
Hinter der Lake,0,48268,Greven,Nordrhein-Westfalen,52.092792,7.608875,2016
Saerbeckerstr.,77-81,48268,Greven,Nordrhein-Westfalen,52.103833,7.611444,2016
Pemberville Platz,1,32289,Rödinghausen,Nordrhein-Westfalen,52.255,8.483,2016
Am Strande,3a,18055,Rostock,Mecklenburg-Vorpommern,54.092508,12.144692,2016
Lange Straße,27,18055,Rostock,Mecklenburg-Vorpommern,54.089832,12.135336,2016
Carl-Holst-Str.,3,21720,Steinkirchen,Niedersachsen,53.560712,9.606977,2016
Semmelweißstraße,12,4217,Leipzig,Sachsen,51.324223,12.400413,2016
Kaiserstraße,217,76133,Karlsruhe,Baden-Württemberg,49.009305,8.394169,2016
Raststätte Hermsdorfer Kreuz West,0,7629,Schleifreisen,Thüringen,,,2016
Auf der Heide,2,37351,Dingelstädt,Thüringen,51.30944,10.32554,2016
Langendorferstr,152,56564,Neuwied,Rheinland-Pfalz,50.428118,7.460591,2016
Willy-Brandt-Allee,9,23554,Lübeck,Schleswig-Holstein,53.86959,10.677125,2016
Hanns-Martin-Schleyer-Straße,2,71063,Sindelfingen,Baden-Württemberg,48.702474,9.007019,2016
Ehbachstr.,1,88690,Uhldingen-Mühlhofen,Baden-Württemberg,47.724326,9.235697,2016
Große Bleichen,35,20354,Hamburg,Hamburg,53.55193,9.98721,2016
Hohe Bleichen,22,20354,Hamburg,Hamburg,53.55333,9.988321,2016
Dammtorwall,5/7,20354,Hamburg,Hamburg,53.557494,9.986975,2016
Ellerstraße,56,53119,Bonn,Nordrhein-Westfalen,50.739024,7.083595,2016
Weidenweg,7,26419,Schortens,Niedersachsen,,,2016
Pfarrgasse,6,86853,Langerringen,Bayern,48.1419,10.76034,2016
Von-der-Tann-Straße,12,20259,Hamburg,Hamburg,53.571906,9.96071,2016
Hersfelder Strasse,16,36132,Eiterfeld,Hessen,50.780092,9.769294,2016
Bad Bellingen West,0,79415,Bad Bellingen,Baden-Württemberg,47.737703,7.551272,2016
Platte Weide,2,32457,Porta Westfalica,Nordrhein-Westfalen,52.242978,8.921032,2016
Schleusenweg,16,26789,Leer,Niedersachsen,53.21623,7.44873,2016
Batteriestraße,48,24939,Flensburg,Schleswig-Holstein,54.805034,9.430646,2016
Ernst-Sachs-Str.,94-96,97424,Schweinfurt,Bayern,50.029439,10.207151,2016
Landshuter Str.,31,85356,Freising,Bayern,48.40562,11.7578,2016
Sparkassenstr.,5,32469,Petershagen,Nordrhein-Westfalen,52.376519,8.965593,2016
Ammerländer Heerstr.,243,26129,Oldenburg,Niedersachsen,53.1246,8.1715,2016
Ständehausstraße,6,30159,Hannover,Niedersachsen,52.373949,9.740064,2016
Autobahnraststätte Am Hockenheimring Ost,0,68766,Hockenheim,Baden-Württemberg,49.316991,8.575853,2016
Autobahnraststätte Am Hockenheimring West,0,68766,Hockenheim,Baden-Württemberg,49.320815,8.567804,2016
Riedhauser Str.,9,88271,Wilhelmsdorf,Baden-Württemberg,47.868838,9.42497,2016
Am Markt,2,1809,Dohna,Sachsen,50.955056,13.857779,2016
Schulstraße,2,27616,Beverstedt,Niedersachsen,53.435133,8.818517,2016
Kalter Markt,18-26,73525,Schwäbisch Gmünd,Baden-Württemberg,48.80119,9.79981,2016
Raststätte Siegburg Ost,0,53721,Siegburg,Nordrhein-Westfalen,50.809373,7.220042,2016
Raststätte Rhynern Nord,0,59069,Hamm,Nordrhein-Westfalen,,,2016
Raststätte RhynernSüd,0,59069,Hamm,Nordrhein-Westfalen,,,2016
Graf-Zeppelin-Str.,1,86899,Landsberg,Sachsen-Anhalt,48.068186,10.860487,2016
Fernthal West,0,53577,Neustadt/Wied,Rheinland-Pfalz,50.600003,7.432143,2016
Prenzlauer Str.,71,16348,Wandlitz,Brandenburg,52.710287,13.439314,2016
Krommerter Weg,13,46414,Rhede,Nordrhein-Westfalen,51.834455,6.701539,2016
Krommerter Weg,13,46414,Rhede,Nordrhein-Westfalen,51.834108,6.70181,2016
Mozartstraße,1,4107,Leipzig,Sachsen,51.331742,12.36862,2016
Mozartstraße,3,4107,Leipzig,Sachsen,51.331678,12.368279,2016
Mozartstraße,3,4107,Leipzig,Sachsen,51.331598,12.367812,2016
Mozartstraße,5,4107,Leipzig,Sachsen,51.331521,12.367364,2016
Peterssteinweg,19,4107,Leipzig,Sachsen,51.332296,12.373996,2016
Riemannstraße,8,4107,Leipzig,Sachsen,51.330377,12.379899,2016
Iggelheimerstraße,20,67346,Speyer,Rheinland-Pfalz,49.335729,8.410952,2016
Bahnhofstraße,17,67346,Speyer,Rheinland-Pfalz,49.319518,8.430799,2016
Herzog-Friedrich-Str.,30,24103,Kiel,Schleswig-Holstein,54.31803,10.13153,2016
Mittelstraße,5,24103,Kiel,Schleswig-Holstein,54.329539,10.131165,2016
Waisenhofstr.,5,24103,Kiel,Schleswig-Holstein,54.321711,10.132334,2016
Graf-Zeppelin-Str.,1,86899,Landsberg,Sachsen-Anhalt,,,2016
Konrad-Zuse-Straße,25,99099,Erfurt,Thüringen,,,2016
Plötzetal Ost,0,6420,Könnern,Sachsen-Anhalt,,,2016
Plötzetal West,0,6420,Könnern,Sachsen-Anhalt,,,2016
Blücherstraße,2,24105,Kiel,Schleswig-Holstein,54.342056,10.136843,2016
Ullsteinstr.,141,12109,Berlin,Berlin,52.452628,13.385035,2016
Grunewaldstr.,1-3,12154,Berlin,Berlin,52.490682,13.358956,2016
Peter-Vischer-Str.,37,12157,Berlin,Berlin,52.464909,13.347146,2016
Hedwigstr.,1,12159,Berlin,Berlin,52.471428,13.33612,2016
Jahnallee,56,4109,Leipzig,Sachsen,51.337952,12.339783,2016
Willmar Schwabe Straße,4,4109,Leipzig,Sachsen,51.341697,12.357864,2016
Reißenbichlweg,1,83708,Kreuth,Bayern,47.67503,11.761004,2016
Ehbachstr.,1,88690,Uhldingen-Mühlhofen,Baden-Württemberg,47.724326,9.235697,2016
Schönauer Ring,85,4209,Leipzig,Sachsen,51.323001,12.287191,2016
Bottroper Straße,10,45964,Gladbeck,Nordrhein-Westfalen,51.573,6.9882,2016
Rathenaustraße,17,45772,Marl,Nordrhein-Westfalen,51.664597,7.134066,2016
Dreizehnerstraße,0,85049,Ingolstadt,Bayern,48.770126,11.423736,2016
Dreizehnerstraße,0,85049,Ingolstadt,Bayern,48.770126,11.423809,2016
Jahnstraße,9,85049,Ingolstadt,Bayern,48.760792,11.421384,2016
Jahnstraße,9,85049,Ingolstadt,Bayern,48.760773,11.421426,2016
Markgrafenstraße,2,4107,Leipzig,Sachsen,51.336691,12.374587,2016
Karl-Schneider-Straße,2,45966,Gladbeck,Nordrhein-Westfalen,51.5733,6.9714,2016
Am Wiesenbusch,2,45966,Gladbeck,Nordrhein-Westfalen,51.5719,6.9386,2016
Hamburger Allee,2-10,60486,Frankfurt,Hessen,52.330136,14.651697,2016
Trelleborgallee,2a,23570,Lübeck,Schleswig-Holstein,53.959935,10.87721,2016
Schulterblatt,112,20357,Hamburg,Hamburg,53.56433,9.959734,2016
Lagerstraße,32,20357,Hamburg,Hamburg,53.562469,9.967275,2016
Weidenallee,21,20357,Hamburg,Hamburg,53.56648,9.96394,2016
Freiburgerstr.,6,79199,Kirchzarten,Baden-Württemberg,47.963931,7.951964,2016
Friedrich-Karl-Str.,5,12103,Berlin,Berlin,52.455905,13.382739,2016
Tannenweg,1,52391,Vettweiß,Nordrhein-Westfalen,50.735656,6.594251,2016
Wallensteinstraße,24,90439,Nürnberg,Bayern,49.439617,11.037509,2016
Ferdinand-Braun-Platz,1 z,40549,Düsseldorf,Nordrhein-Westfalen,51.234997,6.733112,2016
Ferdinand-Braun-Platz,1 z,40549,Düsseldorf,Nordrhein-Westfalen,51.235057,6.733214,2016
Georg-Elser-Straße,1-3,35394,Gießen,Hessen,50.588866,8.708929,2016
Friedrich-Karl-Str.,36,12103,Berlin,Berlin,52.456387,13.376778,2016
Fahnenbergplatz,3,79098,Freiburg,Baden-Württemberg,47.997828,7.848827,2016
Bauhofstr.,15,83334,Inzell,Bayern,47.765234,12.744055,2016
Tempelhofer Damm,76,12101,Berlin,Berlin,52.474948,13.385563,2016
Äußere Hordorfer Straße,12,6114,Halle (Saale),Sachsen-Anhalt,51.49615,11.98559,2016
Dittrichring,16,4109,Leipzig,Sachsen,51.340876,12.371864,2016
Ritterstraße,28,4109,Leipzig,Sachsen,51.341299,12.380434,2016
Richard Wagner Straße,10,4109,Leipzig,Sachsen,51.343893,12.377814,2016
Augustusplatz,7,4109,Leipzig,Sachsen,51.337889,12.381761,2016
Wormser Landstraße,94,67346,Speyer,Rheinland-Pfalz,49.331093,8.430171,2016
Roßstraße,133,40476,Düsseldorf,Nordrhein-Westfalen,51.2513,6.7745,2016
Riehenstrasse,5,79594,Inzlingen,Baden-Württemberg,47.586986,7.696068,2016
Am Hoptbühl,2,78048,Villingen-Schwenningen,Baden-Württemberg,,,2016
Escherweg,5,26121,Oldenburg,Niedersachsen,53.14849,8.19938,2016
Mühlenstrasse,15,23866,Nahe,Schleswig-Holstein,53.79441,10.13658,2016
Fürther Straße,155,90429,Nürnberg,Bayern,49.455745,11.040319,2016
Forchheimer Straße,8,90425,Nürnberg,Bayern,49.473482,11.062492,2016
Sandhofstraße,0,60528,Frankfurt,Hessen,50.092001,8.655991,2016
Wildermuthstraße,6,85560,Ebersberg,Bayern,,,2016
Universitätsstraße,30,95447,Bayreuth,Bayern,,,2016
Markt,3,9427,Ehrenfriedersdorf,Sachsen,50.645833,12.970277,2016
Schloßlände,1,85049,Ingolstadt,Bayern,48.763824,11.430775,2016
Schloßlände,1,85049,Ingolstadt,Bayern,48.763827,11.430768,2016
Esplanade,2,85049,Ingolstadt,Bayern,48.766048,11.43142,2016
Friedrich-Ebert Straße,51,4109,Leipzig,Sachsen,51.338701,12.362342,2016
Georgiring,3,4109,Leipzig,Sachsen,51.340184,12.382769,2016
Seilerstraße,5,20359,Hamburg,Hamburg,53.55052,9.966698,2016
Unterer Brühl,2,73479,Ellwangen,Baden-Württemberg,48.968705,10.127678,2016
Donnerschweer Str.,184,26123,Oldenburg,Niedersachsen,53.14969,8.23278,2016
Scheffelstrasse,2,79639,Grenzach-Wyhlen,Baden-Württemberg,47.55122,7.659979,2016
Rheinfelderstr.,19,79639,Grenzach-Wyhlen,Baden-Württemberg,47.549582,7.69271,2016
Hauptstrasse,23,79650,Schopfheim,Baden-Württemberg,47.649509,7.820093,2016
Adlerstraße,4-8,90403,Nürnberg,Bayern,49.451934,11.077008,2016
Adlerstraße,0,90403,Nürnberg,Bayern,49.451934,11.077008,2016
Am Eiland,12,24768,Rendsburg,Schleswig-Holstein,54.305796,9.671794,2016
Moselstraße,43,60329,Frankfurt,Hessen,50.10909,8.6652,2016
Magdalenenstraße,19,64579,Gernsheim,Hessen,49.752032,8.487027,2016
Passauer Straße,44,94121,Salzweg,Bayern,48.614233,13.481063,2016
Lindenstraße,5,86420,Diedorf,Bayern,48.35415,10.77944,2016
Petersstraße,36-44,4109,Leipzig,Sachsen,51.337528,12.374231,2016
Rathausstr.,34,53353,Wachtberg,Nordrhein-Westfalen,,,2016
Cecilienkoog,16,25822,Reußenköge,Schleswig-Holstein,54.585734,8.923624,2016
Schlutuper Straße,16,23566,Lübeck,Schleswig-Holstein,53.864506,10.721079,2016
Vogelsburg,1,97332,Volkach,Bayern,49.866962,10.18192,2016
Stadtplatz,0,84529,Tittmoning,Bayern,48.062991,12.766891,2016
Raststätte Hochfelln Nord,0,83346,Bergen (Chiemgau),Bayern,,,2016
Raststätte Hochfelln Süd,0,83346,Bergen (Chiemgau),Bayern,,,2016
Äußere Bayreuther Straße,109,90409,Nürnberg,Bayern,49.471754,11.102375,2016
Goethestraße,44,90409,Nürnberg,Bayern,49.463265,11.086294,2016
Escherweg,3,26123,Oldenburg,Niedersachsen,53.148733,8.199683,2016
Kaiserswerther Straße,135,40474,Düsseldorf,Nordrhein-Westfalen,51.245479,6.76943,2016
Ostallee,13,54290,Trier,Rheinland-Pfalz,49.755763,6.649207,2016
Zuckerbergstraße,31,54290,Trier,Rheinland-Pfalz,49.756526,6.636193,2016
Werbellinstr.,8,12053,Berlin,Berlin,52.478894,13.436308,2016
Reuter Str.,82,12053,Berlin,Berlin,52.483497,13.428818,2016
Bergstraße,12,23879,Möllb,Schleswig-Holstein,53.627303,10.689797,2016
Rollbergstr.,72,12053,Berlin,Berlin,52.478351,13.426914,2016
Planetenstr.,47,12057,Berlin,Berlin,52.468649,13.467502,2016
Lungengasse,40,50676,Köln,Nordrhein-Westfalen,50.934986,6.946149,2016
Rüdigerstr.,3,97070,Würzburg,Bayern,49.795855,9.937994,2016
Kaiserstraße,8,24768,Rendsburg,Schleswig-Holstein,54.297609,9.668331,2016
Carl-zeiss-strasse,29a,52477,Alsdorf,Nordrhein-Westfalen,50.86967,6.181036,2016
Herderstr.,16,59423,Unna,Nordrhein-Westfalen,51.534586,7.695213,2016
Südwall,202,59423,Unna,Nordrhein-Westfalen,51.532628,7.68799,2016
Esplanade,2,85049,Ingolstadt,Bayern,48.766064,11.43146,2016
Konrad-Adenauer-Straße,1,24768,Rendsburg,Schleswig-Holstein,54.302877,9.671323,2016
Neuer Steinweg,1,20459,Hamburg,Hamburg,53.550382,9.979475,2016
Steinhöft,11,20459,Hamburg,Hamburg,53.54474,9.98236,2016
Steintwiete,18,20459,Hamburg,Hamburg,53.546486,9.986622,2016
Glasower Str.,68,12051,Berlin,Berlin,52.464994,13.442555,2016
Bücheler Weg,31,53347,Alfter,Nordrhein-Westfalen,50.722075,7.025012,2016
Ohmstraße,1,54292,Trier,Rheinland-Pfalz,49.775531,6.682048,2016
Ostallee,13,54290,Trier,Rheinland-Pfalz,49.755763,6.649207,2016
Ostallee,13,54290,Trier,Rheinland-Pfalz,49.755763,6.649207,2016
Am Dollesplatz,1,55294,Bodenheim,Rheinland-Pfalz,49.929442,8.303696,2016
Mainzer Str.,15,55299,Nackenheim,Rheinland-Pfalz,49.915927,8.343458,2016
Friedrich-Ebert-Str.,17,59425,Unna,Nordrhein-Westfalen,51.541962,7.687866,2016
Arena-Straße,1,40474,Düsseldorf,Nordrhein-Westfalen,51.261224,6.735321,2016
Schwanenstr.,13 Z,42489,Wülfrath,Nordrhein-Westfalen,51.281233,7.031533,2016
Englschalkinger Str.,14,81925,München,Bayern,48.153536,11.620134,2016
Humboldtstraße,4-6,50126,Bergheim,Nordrhein-Westfalen,50.946606,6.625329,2016
Bahnhofstr.,80,70806,Kornwestheim,Baden-Württemberg,48.862811,9.179572,2016
Bachgasse,10,86732,Oettingen,Bayern,48.95075,10.601277,2016
Bremer Str.,61,27749,Delmenhorst,Niedersachsen,53.052187,8.641035,2016
Gleiwitzer Platz,0,46236,Bottrop,Nordrhein-Westfalen,51.5216,6.9212,2016
Emser Str.,39,12051,Berlin,Berlin,52.468459,13.430205,2016
Arnulfstraße,15,80335,München,Bayern,,,2016
Juliusstr.,36,12051,Berlin,Berlin,52.463234,13.434451,2016
Marktstraße,32,42369,Wuppertal,Nordrhein-Westfalen,51.22672,7.19811,2016
Vohwinkler Straße,48,42329,Wuppertal,Nordrhein-Westfalen,51.22981,7.06558,2016
Große Eschenheimer Str.,10-14,60313,Frankfurt,Hessen,50.115306,8.679754,2016
Frachtstraße,1,40474,Düsseldorf,Nordrhein-Westfalen,51.280824,6.769947,2016
Frachtstraße,1,40474,Düsseldorf,Nordrhein-Westfalen,51.280628,6.769936,2016
Frachtstraße,1,40474,Düsseldorf,Nordrhein-Westfalen,51.280955,6.770113,2016
Autobahnraststätte Lonetal West,0,89537,Giengen,Baden-Württemberg,48.58409,10.175751,2016
Autobahnraststätte Lonetal Ost,0,89537,Giengen,Baden-Württemberg,48.584106,10.17879,2016
Autobahnraststätte Lonetal West,0,89537,Giengen,Baden-Württemberg,48.58409,10.175751,2016
Frachtstraße,1,40474,Düsseldorf,Nordrhein-Westfalen,51.280764,6.769866,2016
Sereetzer Feld,1,23611,Sereetz,Schleswig-Holstein,53.926944,10.722568,2016
Oldenburger Str.,74,27755,Delmenhorst,Niedersachsen,53.048876,8.608422,2016
Von Humboldt Platz,9,25541,Brunsbüttel,Schleswig-Holstein,53.897843,9.121495,2016
Am Hauptbahnhof,0,6886,Lutherstadt Wittenberg,Sachsen-Anhalt,51.86766,12.66042,2016
Theodorstraße,281,40472,Düsseldorf,Nordrhein-Westfalen,51.273128,6.810825,2016
Magdalene-Schoch-Straße,5,97074,Würzburg,Bayern,49.7868,9.967915,2016
Bahnhofplatz,5,89518,Heidenheim,Baden-Württemberg,48.679146,10.155783,2016
Südstraße,26,42117,Wuppertal,Nordrhein-Westfalen,51.25246,7.14096,2016
Wildenbruchstr.,89,12045,Berlin,Berlin,52.482173,13.440737,2016
Schlesische Str.,26,10997,Berlin,Berlin,52.497774,13.448166,2016
Scharnhölzstraße,23,46236,Bottrop,Nordrhein-Westfalen,51.5249,6.9299,2016
Terminal Ring,0,40474,Düsseldorf,Nordrhein-Westfalen,51.276738,6.768933,2016
Terminal Ring,0,40474,Düsseldorf,Nordrhein-Westfalen,51.276738,6.768933,2016
Kaiser-Maximilian-Platz,3,87629,Füssen,Bayern,47.569648,10.701501,2016
Terminal Ring,0,40474,Düsseldorf,Nordrhein-Westfalen,51.276738,6.768933,2016
Raststätte Aachener Land Süd,0,52249,Eschweiler,Nordrhein-Westfalen,,,2016
Zur Werther Brücke,2,42275,Wuppertal,Nordrhein-Westfalen,51.27233,7.20692,2016
Schmiedestraße,61,42279,Wuppertal,Nordrhein-Westfalen,51.310195,7.254067,2016
Schmiedestraße,61,42279,Wuppertal,Nordrhein-Westfalen,51.310195,7.254067,2016
Schmiedestraße,16,42279,Wuppertal,Nordrhein-Westfalen,51.31141,7.24953,2016
Große Flurstraße,41,42281,Wuppertal,Nordrhein-Westfalen,51.272546,7.198937,2016
Schützenstraße,34,42281,Wuppertal,Nordrhein-Westfalen,51.27913,7.18725,2016
Boettinger Weg,1,42117,Wuppertal,Nordrhein-Westfalen,51.24041,7.10587,2016
Köckern Ost,0,6794,Köckern,Sachsen-Anhalt,,,2016
Neckarsulmer Straße,24,74076,Heilbronn,Baden-Württemberg,49.239,9.168,2016
Willy-Brand-Platz,5,81829,München,Bayern,48.134627,11.698573,2016
Bahnstraße,0,50181,Bedburg,Nordrhein-Westfalen,50.98695,6.573517,2016
Konrad-Zuse Str.,11,36251,Bad Hersfeld,Hessen,50.866667,9.7,2016
St.Poeltener Str.,9,89522,Heidenheim,Baden-Württemberg,48.674424,10.1526,2016
Delbrückstraße,2,25541,Brunsbüttel,Schleswig-Holstein,53.900177,9.146242,2016
Am Pfaffenstein,8,55270,Klein-Winternheim,Rheinland-Pfalz,49.950294,8.21928,2016
Am Tegeler Hafen,3,13507,Berlin,Berlin,52.590506,13.28121,2016
Mariental,0,99817,Eisenach,Thüringen,,,2016
Johannisstraße,0,99817,Eisenach,Thüringen,,,2016
Pfarrgasse,5,55268,Nieder-Olm,Rheinland-Pfalz,49.908608,8.204104,2016
Im Speckenbruch,42,46238,Bottrop,Nordrhein-Westfalen,51.5109,6.9671,2016
Postelweg,1,25746,Heide,Schleswig-Holstein,54.193611,9.091944,2016
Rüsdorfer Straße,1,25746,Heide,Schleswig-Holstein,54.195556,9.100556,2016
Stettiner Straße,30,25746,Heide,Schleswig-Holstein,54.193611,9.109167,2016
Gartenweg,29,25746,Heide,Schleswig-Holstein,54.198056,9.080833,2016
Markt,59,25746,Heide,Schleswig-Holstein,54.195278,9.091944,2016
Zöllnerplatz,1,9111,Chemnitz,Sachsen,50.845162,12.925941,2016
Charlottenstraße,12,71634,Ludwigsburg,Baden-Württemberg,48.900328,9.192261,2016
Heinkelstraße,10,71634,Ludwigsburg,Baden-Württemberg,48.919761,9.154207,2016
Heinkelstraße,10,71634,Ludwigsburg,Baden-Württemberg,48.919761,9.154207,2016
Raiffeisenstraße,22,21762,Otterndorf,Niedersachsen,53.80501,8.88147,2016
Raiffeisenstraße,22,21762,Otterndorf,Niedersachsen,53.8047,8.880683,2016
Glogauer Str.,20,10999,Berlin,Berlin,52.492326,13.436405,2016
Kasinostr.,62,64293,Darmstadt,Hessen,49.879792,8.64374,2016
Autobahnraststätte Mahlberg West,0,77972,Mahlberg,Baden-Württemberg,48.309678,7.788862,2016
Autobahnraststätte Mahlberg Ost,0,77972,Mahlberg,Baden-Württemberg,48.308889,7.791649,2016
Markgrafenstr.,18,10969,Berlin,Berlin,52.506311,13.394584,2016
Stallschreiberstr.,55,10969,Berlin,Berlin,52.50427,13.409668,2016
Billhorner Deich,96,20539,Hamburg,Hamburg,53.53958,10.04259,2016
Ausschläger Weg,100,20537,Hamburg,Hamburg,53.546401,10.039314,2016
Frankfurter Str,226,38122,Braunschweig,Niedersachsen,52.245665,10.509353,2016
Alter Knipprather Weg,0,40764,Langenfeld,Nordrhein-Westfalen,,,2016
Krischerstr.,1-3,40789,Monheim am Rhein,Nordrhein-Westfalen,51.09218,6.88844,2016
Rheinpromenade,7,40789,Monheim am Rhein,Nordrhein-Westfalen,51.10347,6.888442,2016
Keßlerstraße,29,7745,Jena,Thüringen,50.695369,11.589234,2016
Friedrich-Ebert-Anlage,49,60308,Frankfurt,Hessen,50.11238,8.65276,2016
Pfisterstraße,20,89584,Ehingen (Donau),Baden-Württemberg,48.284112,9.720718,2016
Sportpark,4,99817,Einseach,Thüringen,,,2016
Hinter der Mauer,1,99817,Eisenach,Thüringen,,,2016
Theodor-Storm-Str.,4,23795,Bad Segeberg,Schleswig-Holstein,,,2016
Putzbrunner Str.,89,81739,München,Bayern,48.095524,11.650316,2016
Münchener Str.,96,82362,Weilheim,Bayern,,,2016
Oskar-Schindler-Straße,4,50769,Köln,Nordrhein-Westfalen,51.033628,6.918907,2016
Obere Wässere,0,72764,Reutlingen,Baden-Württemberg,48.488685,9.215652,2016
Niedereimerfeld,22,59823,Arnsberg,Nordrhein-Westfalen,51.423018,8.03195,2016
Plieninger Str. 100,0,70567,Stuttgart,Baden-Württemberg,48.722394,9.161546,2016
Otto-Schell-Weg,0,42107,Wuppertal,Nordrhein-Westfalen,51.261174,7.16251,2016
Schwiebusser Str.,46,10965,Berlin,Berlin,52.485901,13.394098,2016
Kreuzbergstr.,22,10965,Berlin,Berlin,52.489843,13.381119,2016
Lenaustr.,1,10967,Berlin,Berlin,52.489938,13.424433,2016
Münchener Str.,96,82362,Weilheim,Bayern,47.854012,11.154688,2016
Gärtnerstraße,169,25469,Halstenbek,Schleswig-Holstein,53.629558,9.867123,2016
Frankfurter Straße,110,64297,Darmstadt,Hessen,49.886247,8.651833,2016
Alt-Württemberg-Allee,42,71636,Ludwigsburg,Baden-Württemberg,48.891908,9.201372,2016
Robert-Bosch-Straße,2,71636,Ludwigsburg,Baden-Württemberg,48.889203,9.162253,2016
Grafenstraße,31,64283,Darmstadt,Hessen,49.871477,8.649098,2016
Eichplatz,0,7745,Jena,Thüringen,50.928344,11.58534,2016
Levelingstraße,1,85049,Ingolstadt,Bayern,48.771587,11.379306,2016
Hafenstraße,37,25992,List,Schleswig-Holstein,55.0196,8.43851,2016
Relingstr.,4,12527,Berlin,Berlin,52.425525,13.57489,2016
Am Krusenick,1,12555,Berlin,Berlin,52.45163,13.583498,2016
Parrisiusstr.,2,12555,Berlin,Berlin,52.457103,13.578466,2016
Marktplatz,19 a,67547,Worms,Rheinland-Pfalz,49.630258,8.360859,2016
Am Bergkloster,5,67547,Worms,Rheinland-Pfalz,49.630616,8.357087,2016
Am Bahnhof,3,9599,Freiberg,Sachsen,50.908,13.436,2016
Königsstraße,3,29649,Wietzendorf,Niedersachsen,52.918593,9.97455,2016
Fleher Straße,191,40223,Düsseldorf,Nordrhein-Westfalen,51.195159,6.769061,2016
Speditionsstraße,19,40221,Düsseldorf,Nordrhein-Westfalen,51.21647,6.752482,2016
Kieler Str.,6a,23812,Wahlstedt,Schleswig-Holstein,53.956565,10.222272,2016
Rudolf-Gußmann-Platz,1,23812,Wahlstedt,Schleswig-Holstein,53.952256,10.209457,2016
Waldstraße,14,23812,Wahlstedt,Schleswig-Holstein,,,2016
Wilhelmstraße,0,72555,Metzingen,Baden-Württemberg,,,2016
Otto-Hahn-Straße,99,86368,Gersthofen,Bayern,48.40422,10.871866,2016
Otto-Hahn-Straße,99,86368,Gersthofen,Bayern,48.40422,10.871866,2016
Hauptstr.,79,53340,Meckenheim,Nordrhein-Westfalen,50.621391,7.022301,2016
Heurichstraße,5,98630,Römhild,Thüringen,50.398949,10.540545,2016
Zeitzer Straße,6,7743,Jena,Thüringen,50.945745,11.601545,2016
Schulstr.,12,64283,Darmstadt,Hessen,49.870687,8.655841,2016
Stannebeinplatz,3,4347,Leipzig,Sachsen,51.351586,12.407062,2016
Freesenburg,8,24537,Neumünster,Schleswig-Holstein,54.070967,9.93807,2016
Freesenburg,8,24537,Neumünster,Schleswig-Holstein,54.070967,9.93807,2016
Mainfrankenhöhe,2,97087,Würzburg,Bayern,49.821784,9.982374,2016
Mainfrankenhöhe,2,97087,Würzburg,Bayern,49.821784,9.982374,2016
Köckern West,0,6794,Köckern,Sachsen-Anhalt,,,2016
Juliusstraße,2,22769,Hamburg,Hamburg,53.560465,9.959802,2016
Am Sonnenberg,24,71638,Ludwigsburg,Baden-Württemberg,48.881303,9.20715,2016
Hindenburgstraße,59,71638,Ludwigsburg,Baden-Württemberg,48.891217,9.204225,2016
Theaterstr.,3,88400,Biberach,Baden-Württemberg,48.096138,9.785605,2016
Limbacher Str.,195,9116,Chemnitz,Sachsen,50.832081,12.87376,2016
Stuttgarter Straße,59,72555,Metzingen,Baden-Württemberg,,,2016
Bahnhofsallee,13 N,86438,Kissing,Bayern,48.30297,10.96105,2016
Mettmanner Str.,25,40699,Erkrath,Nordrhein-Westfalen,51.226339,6.921771,2016
Beethovenstraße,16,98544,Zella-Mehlis,Thüringen,,,2016
Hans Driesch Straße,40,4179,Leipzig,Sachsen,51.347594,12.313222,2016
Hauptstraße,71,77948,Friesenheim,Baden-Württemberg,48.373428,7.882214,2016
Hauptstraße,9,77960,Seelbach,Baden-Württemberg,48.31051,7.94036,2016
Große Elbstraße,61/63,22767,Hamburg,Hamburg,53.544432,9.943059,2016
Königsallee,22,71638,Ludwigsburg,Baden-Württemberg,48.893061,9.196525,2016
Talstrasse,1,78089,Unterkirnach,Baden-Württemberg,,,2016
Kreuzstrasse,5,78098,Triberg,Baden-Württemberg,,,2016
Dünenstraße,14,25996,Wenningstedt,Schleswig-Holstein,54.936972,8.317111,2016
Hauptstraße,90-94,16547,Birkenwerder,Brandenburg,52.692779,13.276731,2016
Quickborner Str.,66-70,13439,Berlin,Berlin,52.604,13.368,2016
Beim Alten Gaswerk,3,22761,Hamburg,Hamburg,53.56315,9.918796,2016
Bei der Kirche,7,79871,Eisenbach,Baden-Württemberg,47.958052,8.265034,2016
Thüringer Wald Süd,0,98716,Geraberg,Thüringen,50.725106,10.847253,2016
Thüringer Wald Nord,0,98716,Geraberg,Thüringen,,,2016
Am Markt,1,49685,Emstek,Niedersachsen,52.834014,8.155074,2016
Am Kurpark,1,9488,Thermalbad Wiesenbad,Sachsen,50.619953,13.045588,2016
Blankestr.,19,13403,Berlin,Berlin,52.563734,13.329722,2016
Theaterstr.,3,88400,Biberach,Baden-Württemberg,,,2016
Bahnweg,4,25980,Sylt OT Westerland,Schleswig-Holstein,54.91465,8.31207,2016
Kirchenweg,2,25980,Sylt OT Westerland,Schleswig-Holstein,54.90753,8.31106,2016
Hussitenstr.,76,13355,Berlin,Berlin,52.536447,13.390538,2016
